,dmrg_duration,bondsize,memory,mmax,Nsites,interaction,basis,E_angle,E_strength,g,istate,energy,SvN,renyi,mux,muy,xcorr,ycorr,corr
22,0.179640183,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.2000000000000002,1,-2.108531700422392,0.6670992585122155,0.2755931615237529,5.012755731276696e-15,-1.0669223940432464e-32,1.2319361861864755,-0.2935209324314707,0.3128050845850016
23,11.061034667,6,507339424,1,4,nearest,all,1.5707963267948966,0.0,1.2000000000000002,2,-1.9841539851942127,0.7282057589276114,0.3521030290994531,-2.647825842008187e-15,5.2623873863147256e-18,1.3660742128534062,-0.1641488474895772,0.4006417884546097
24,0.195726537,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.3000000000000005,1,-2.386944925792688,0.6826694842779839,0.2884070639626954,-1.962995674484124e-15,-5.921929349071796e-32,1.2608266298856874,-0.287226933860056,0.3245332320085438
25,10.640030302,6,503657824,1,4,nearest,all,1.5707963267948966,0.0,1.3000000000000005,2,-2.274972084618965,0.7294111932396502,0.352344171956336,1.6955214500584289e-15,-3.5309143399501935e-18,1.3763543364692286,-0.1666581361532865,0.4032320667719807
26,0.365789086,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.4,1,-2.669959948944852,0.6945272264781966,0.2986073120441974,7.196822522557905e-15,-3.780450118478397e-31,1.284272882488887,-0.2813598624333477,0.334304340018513
27,10.740703469,6,513457408,1,4,nearest,all,1.5707963267948966,0.0,1.4,2,-2.5679022834882304,0.7304716148447584,0.3525580508432022,-9.356867693489936e-15,-3.9047488567769544e-18,1.3849868957449432,-0.1687036709505312,0.4054277415981373
28,0.193948346,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.5000000000000002,1,-2.9566606996135505,0.7036497370887411,0.306753789140958,3.775431422611992e-15,1.4266520123354603e-31,1.3034771528505216,-0.2759951675753897,0.3424939950917106
29,10.957623865,6,514407728,1,4,nearest,all,1.5707963267948966,0.0,1.5000000000000002,2,-2.862606926626055,0.7314087929403268,0.3527483765859796,-3.858789305084348e-15,5.540414664710396e-18,1.3922904309369302,-0.170382411868137,0.407302673022931
30,0.179821817,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.6,1,-3.2463457865994965,0.7107464495627771,0.3132983803760791,2.618959992286129e-15,4.447575985552255e-32,1.3193580145624857,-0.2711400284283258,0.3494059953780533
31,10.366243931,6,513212768,1,4,nearest,all,1.5707963267948966,0.0,1.6,2,-3.1588133396587352,0.7322408869056278,0.3529183510030853,-3.5072292118026053e-15,-6.8785451501407426e-18,1.3985140441545074,-0.1717689697777203,0.4089150247922624
32,0.187926097,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.7000000000000002,1,-3.538473485549318,0.7163304756868986,0.3185949418660784,6.635692426917339e-15,-1.5436543673644992e-31,1.332615234417973,-0.2667680267792923,0.3552824025462269
33,11.053680102,6,525749872,1,4,nearest,all,1.5707963267948966,0.0,1.7000000000000002,2,-3.456299695748889,0.7329830366075273,0.3530707138376005,-7.754813171455101e-15,-1.2481082539322431e-18,1.4038536748166928,-0.1729211000398345,0.4103108582589527
34,0.183560211,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.8000000000000005,1,-3.8326212192579145,0.7207738966143847,0.3229164154626194,4.127206490252262e-15,-2.901393369096884e-32,1.343783180691268,-0.2628382654303359,0.360314971753644
35,10.410903246,6,518804416,1,4,nearest,all,1.5707963267948966,0.0,1.8000000000000005,2,-3.754884205294917,0.7336478786980615,0.3532077993258196,-3.620852067588497e-15,3.4107291957545113e-18,1.4084644527403245,-0.1738838069540995,0.4115268819287416
36,0.248530461,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,1.9,1,-4.128455919491701,0.7243482219585725,0.3264720524896038,2.242204849277938e-15,-6.515789036391773e-33,1.353272195275998,-0.2593055304793462,0.3646555549322173
37,11.058880363,6,517254384,1,4,nearest,all,1.5707963267948966,0.0,1.9,2,-4.054416817246952,0.7342459846413142,0.3533315929228064,-2.2854697849671137e-15,-4.255329550307099e-18,1.4124700425250276,-0.1746924028325159,0.4125925465641706
38,0.190905512,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.0,1,-4.425712340799255,0.7272532354303184,0.329422183574945,-1.3374334227628886e-15,-3.733463000697971e-32,1.3613997012974055,-0.2561254358368591,0.3684247551535155
39,10.491654452,6,521024640,1,4,nearest,all,1.5707963267948966,0.0,2.0,2,-4.354772816317859,0.7347862254575989,0.3534437836585898,1.3725840549532061e-15,3.657404107819164e-18,1.415969714665742,-0.1753747904611116,0.4135316414015434
40,0.179921007,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.1,1,-4.72417711928372,0.7296373391444853,0.3318900051314572,3.830466365582308e-15,1.2789213066839372e-31,1.368413278481978,-0.253256816859476,0.371718820540834
41,11.518585982,6,532309216,1,4,nearest,all,1.5707963267948966,0.0,2.1,2,-4.655847853773499,0.7352760720304533,0.3535458103510106,-3.206749928029864e-15,2.837068620168645e-18,1.4190437112501626,-0.1759531718235382,0.4143635131422081
42,0.191402537,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.2,1,-5.023676970953256,0.7316118693418259,0.3339706488840857,-6.9819770850778476e-15,3.614380437050055e-31,1.3745077044841092,-0.2506626510248109,0.3746150178197661
43,10.744439299,6,534062848,1,4,nearest,all,1.5707963267948966,0.0,2.2,2,-4.957554066184157,0.7357218407656145,0.3536389013483081,7.428057754640996e-15,-4.279262284738993e-18,1.4217573350696722,-0.1764453334175015,0.4151040005507235
44,0.188825534,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.3000000000000003,1,-5.324069880436755,0.7332611973213846,0.3357380319947416,-1.706659155934673e-14,1.229784235116633e-31,1.3798375511592045,-0.2483102160993525,0.377175778353284
45,11.348907079,6,541532464,1,4,nearest,all,1.5707963267948966,0.0,2.3000000000000003,2,-5.259817023873147,0.7361288939038891,0.3537241081775767,1.6992260159008707e-14,-2.5172551915217946e-18,1.4241640822659212,-0.1768656185473171,0.415766154572868
46,0.194016087,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.4000000000000004,1,-5.625238461973244,0.7346498970499314,0.3372499862765561,-8.868024113238172e-15,7.227438253963925e-32,1.3845265330756271,-0.2461708758636957,0.3794518857373104
47,11.302879982,6,546347504,1,4,nearest,all,1.5707963267948966,0.0,2.4000000000000004,2,-5.562573315671884,0.7365018027024747,0.3538023337694882,1.1420525627361464e-14,8.812072902962074e-18,1.4263080562552275,-0.1772256673610305,0.4163607962980657
48,0.192770341,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.5000000000000004,1,-5.927084910026944,0.7358278691283998,0.3385520884272128,-1.608042647358079e-14,9.564813884108407e-32,1.3886744869857512,-0.2442197042273852,0.381484927586122
49,12.190942617,6,542386016,1,4,nearest,all,1.5707963267948966,0.0,2.5000000000000004,2,-5.865768624630968,0.7368444804486712,0.3538743560091033,1.5394100627775027e-14,6.04084910508509e-18,1.4282258392874,-0.177534983734439,0.4168969518509869
50,0.206486852,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.6,1,-6.229527122875346,0.7368340346523642,0.3396805230331856,-1.4183854503117862e-14,3.4048433369058373e-31,1.3923626193244902,-0.2424350589541281,0.3833091867901206
51,10.977043024,6,551115728,1,4,nearest,all,1.5707963267948966,0.0,2.6,2,-6.169356184923122,0.737160291067604,0.3539408473360826,1.568038475833129e-14,4.233064742966831e-18,1.4299479526447785,-0.1778013723515097,0.4173821934310895
52,0.178991986,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.7,1,-6.532495699366697,0.7376990218542144,0.3406642296567031,-4.03431373670354e-15,-2.1975094478883815e-32,1.3956574816149463,-0.2407981612501242,0.384953106788274
53,11.637663368,6,545916080,1,4,nearest,all,1.5707963267948966,0.0,2.7,2,-6.473295536599121,0.7374521380204437,0.3540023910447671,5.9155808009919725e-15,4.039852293050716e-19,1.4315000031006866,-0.17803127789836,0.4178229084007756
54,0.205281473,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.8000000000000003,1,-6.835931591507902,0.738447137945099,0.3415265207079258,1.1999608688742706e-14,2.775139579008606e-31,1.39861400587943,-0.2392927074575723,0.3864404328072858
55,10.920024221,6,550758256,1,4,nearest,all,1.5707963267948966,0.0,2.8000000000000003,2,-6.777551514553129,0.737722537287173,0.3540594948467832,-1.1741230379207474e-14,-1.0104153032400661e-17,1.4329035886844113,-0.1782300499832406,0.4182245129003902
56,0.1806378,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,2.9000000000000004,1,-7.139784254038157,0.7390978294689003,0.3422863074715879,1.4086392728013608e-14,-4.864158923162855e-31,1.401277840659035,-0.237904523002964,0.387791105885357
57,11.950080692,6,554835248,1,4,nearest,all,1.5707963267948966,0.0,2.9000000000000004,2,-7.082093422803773,0.7379736774832739,0.3541126021717474,-1.625545870989681e-14,-1.6228788358693008e-17,1.4341770186820657,-0.178402151345462,0.4185916224455345
58,0.197417936,9,5763360,1,4,nearest,all,1.5707963267948966,0.0,3.0000000000000004,1,-7.444010173908298,0.7396667734991843,0.3429590349751286,1.2829168950608543e-14,5.010234654862552e-32,1.403687162835186,-0.2366212603892404,0.3890219674819818
